((-4+3x)+9)=-1x,x=-5/4,(= (+ (+ (-4) (* (3) (x))) (9)) (* (-1) (x))),(= (x) (/ (-5) (4)))
-2x=((-6--3x)+3),x=3/5,(= (* (-2) (x)) (+ (- (-6) (* (-3) (x))) (3))),(= (x) (/ (3) (5)))
4x=((-9-9x)+5),x=-4/13,(= (* (4) (x)) (+ (- (-9) (* (9) (x))) (5))),(= (x) (/ (-4) (13)))
-8x=((-7-7x)+-4),x=11,(= (* (-8) (x)) (+ (- (-7) (* (7) (x))) (-4))),(= (x) (11))
-2x=((-7-0)+-7),x=7,(= (* (-2) (x)) (+ (- (-7) (0)) (-7))),(= (x) (7))
-9x=((-7-4x)+6),x=1/5,(= (* (-9) (x)) (+ (- (-7) (* (4) (x))) (6))),(= (x) (/ (1) (5)))
-3x=((-7--7x)+-3),x=1,(= (* (-3) (x)) (+ (- (-7) (* (-7) (x))) (-3))),(= (x) (1))
-3x=((-6-5x)+-1),x=-7/2,(= (* (-3) (x)) (+ (- (-6) (* (5) (x))) (-1))),(= (x) (/ (-7) (2)))
-8x=((-8--3x)+3),x=5/11,(= (* (-8) (x)) (+ (- (-8) (* (-3) (x))) (3))),(= (x) (/ (5) (11)))
-5x=((-9--9x)+-1),x=5/7,(= (* (-5) (x)) (+ (- (-9) (* (-9) (x))) (-1))),(= (x) (/ (5) (7)))
3x=((5--2x)+-9),x=-4,(= (* (3) (x)) (+ (- (5) (* (-2) (x))) (-9))),(= (x) (-4))
3x=((6--2x)+3),x=9,(= (* (3) (x)) (+ (- (6) (* (-2) (x))) (3))),(= (x) (9))
-8x=((8--7x)+-4),x=-4/15,(= (* (-8) (x)) (+ (- (8) (* (-7) (x))) (-4))),(= (x) (/ (-4) (15)))
5x=((-2--1x)+0),x=-1/2,(= (* (5) (x)) (+ (- (-2) (* (-1) (x))) (0))),(= (x) (/ (-1) (2)))
-4x=((-7--4x)+2),x=5/8,(= (* (-4) (x)) (+ (- (-7) (* (-4) (x))) (2))),(= (x) (/ (5) (8)))
-6x=((-5-4x)+-4),x=9/2,(= (* (-6) (x)) (+ (- (-5) (* (4) (x))) (-4))),(= (x) (/ (9) (2)))
x=((6-5x)+-2),x=2/3,(= (x) (+ (- (6) (* (5) (x))) (-2))),(= (x) (/ (2) (3)))
-8x=((3-x)+7),x=-10/7,(= (* (-8) (x)) (+ (- (3) (x)) (7))),(= (x) (/ (-10) (7)))
6x=((-8--5x)+8),x=0,(= (* (6) (x)) (+ (- (-8) (* (-5) (x))) (8))),(= (x) (0))
-6x=((6--7x)+1),x=-7/13,(= (* (-6) (x)) (+ (- (6) (* (-7) (x))) (1))),(= (x) (/ (-7) (13)))
3x=((-4--8x)+3),x=1/5,(= (* (3) (x)) (+ (- (-4) (* (-8) (x))) (3))),(= (x) (/ (1) (5)))
7x=((-7--2x)+-7),x=-14/5,(= (* (7) (x)) (+ (- (-7) (* (-2) (x))) (-7))),(= (x) (/ (-14) (5)))
-9x=((-1--1x)+9),x=-4/5,(= (* (-9) (x)) (+ (- (-1) (* (-1) (x))) (9))),(= (x) (/ (-4) (5)))
6x=((-8--2x)+-4),x=-3,(= (* (6) (x)) (+ (- (-8) (* (-2) (x))) (-4))),(= (x) (-3))
3x=((4-6x)+-1),x=1/3,(= (* (3) (x)) (+ (- (4) (* (6) (x))) (-1))),(= (x) (/ (1) (3)))
7x=((4--4x)+6),x=10/3,(= (* (7) (x)) (+ (- (4) (* (-4) (x))) (6))),(= (x) (/ (10) (3)))
4x=((-3--3x)+5),x=2,(= (* (4) (x)) (+ (- (-3) (* (-3) (x))) (5))),(= (x) (2))
4x=((5-0)+-8),x=-3/4,(= (* (4) (x)) (+ (- (5) (0)) (-8))),(= (x) (/ (-3) (4)))
8x=((1-3x)+6),x=7/11,(= (* (8) (x)) (+ (- (1) (* (3) (x))) (6))),(= (x) (/ (7) (11)))
0=((2--6x)+2),x=-2/3,(= (0) (+ (- (2) (* (-6) (x))) (2))),(= (x) (/ (-2) (3)))
-8x=((-3-9x)+-1),x=-4,(= (* (-8) (x)) (+ (- (-3) (* (9) (x))) (-1))),(= (x) (-4))
9x=((-1--6x)+6),x=5/3,(= (* (9) (x)) (+ (- (-1) (* (-6) (x))) (6))),(= (x) (/ (5) (3)))
-3x=((7--1x)+-6),x=-1/4,(= (* (-3) (x)) (+ (- (7) (* (-1) (x))) (-6))),(= (x) (/ (-1) (4)))
x=((6-7x)+-7),x=-1/8,(= (x) (+ (- (6) (* (7) (x))) (-7))),(= (x) (/ (-1) (8)))
-7x=((-7--4x)+-3),x=10/11,(= (* (-7) (x)) (+ (- (-7) (* (-4) (x))) (-3))),(= (x) (/ (10) (11)))
8x=((-5--1x)+2),x=-3/7,(= (* (8) (x)) (+ (- (-5) (* (-1) (x))) (2))),(= (x) (/ (-3) (7)))
0=((2-2x)+-5),x=-3/2,(= (0) (+ (- (2) (* (2) (x))) (-5))),(= (x) (/ (-3) (2)))
2x=((-8-5x)+-5),x=-13/7,(= (* (2) (x)) (+ (- (-8) (* (5) (x))) (-5))),(= (x) (/ (-13) (7)))
8x=((-9--5x)+9),x=0,(= (* (8) (x)) (+ (- (-9) (* (-5) (x))) (9))),(= (x) (0))
-1x=((-7--7x)+-8),x=15/8,(= (* (-1) (x)) (+ (- (-7) (* (-7) (x))) (-8))),(= (x) (/ (15) (8)))
9x=((6--3x)+-3),x=1/2,(= (* (9) (x)) (+ (- (6) (* (-3) (x))) (-3))),(= (x) (/ (1) (2)))
4x=((8--9x)+-7),x=-1/5,(= (* (4) (x)) (+ (- (8) (* (-9) (x))) (-7))),(= (x) (/ (-1) (5)))
4x=((-2-9x)+7),x=5/13,(= (* (4) (x)) (+ (- (-2) (* (9) (x))) (7))),(= (x) (/ (5) (13)))
-9x=((-9--3x)+1),x=2/3,(= (* (-9) (x)) (+ (- (-9) (* (-3) (x))) (1))),(= (x) (/ (2) (3)))
5x=((-8-8x)+-5),x=-1,(= (* (5) (x)) (+ (- (-8) (* (8) (x))) (-5))),(= (x) (-1))
4x=((8--6x)+-4),x=-2,(= (* (4) (x)) (+ (- (8) (* (-6) (x))) (-4))),(= (x) (-2))
-1x=((8-6x)+-4),x=4/5,(= (* (-1) (x)) (+ (- (8) (* (6) (x))) (-4))),(= (x) (/ (4) (5)))
-1x=((0--9x)+-8),x=4/5,(= (* (-1) (x)) (+ (- (0) (* (-9) (x))) (-8))),(= (x) (/ (4) (5)))
9x=((9--4x)+-4),x=1,(= (* (9) (x)) (+ (- (9) (* (-4) (x))) (-4))),(= (x) (1))
0=((7-6x)+-9),x=-1/3,(= (0) (+ (- (7) (* (6) (x))) (-9))),(= (x) (/ (-1) (3)))
-1x=((3--4x)+8),x=-11/5,(= (* (-1) (x)) (+ (- (3) (* (-4) (x))) (8))),(= (x) (/ (-11) (5)))
-4x=((-7-8x)+8),x=1/4,(= (* (-4) (x)) (+ (- (-7) (* (8) (x))) (8))),(= (x) (/ (1) (4)))
-8x=((-8--5x)+0),x=8/13,(= (* (-8) (x)) (+ (- (-8) (* (-5) (x))) (0))),(= (x) (/ (8) (13)))
0=((-6--6x)+-7),x=13/6,(= (0) (+ (- (-6) (* (-6) (x))) (-7))),(= (x) (/ (13) (6)))
7x=((-7-x)+7),x=0,(= (* (7) (x)) (+ (- (-7) (x)) (7))),(= (x) (0))
-1x=((6--4x)+9),x=-3,(= (* (-1) (x)) (+ (- (6) (* (-4) (x))) (9))),(= (x) (-3))
-7x=((5--3x)+3),x=-4/5,(= (* (-7) (x)) (+ (- (5) (* (-3) (x))) (3))),(= (x) (/ (-4) (5)))
0=((-1--5x)+6),x=-1,(= (0) (+ (- (-1) (* (-5) (x))) (6))),(= (x) (-1))
-4x=((4-5x)+0),x=4,(= (* (-4) (x)) (+ (- (4) (* (5) (x))) (0))),(= (x) (4))
9x=((7-0)+8),x=5/3,(= (* (9) (x)) (+ (- (7) (0)) (8))),(= (x) (/ (5) (3)))
6x=((-5--1x)+-3),x=-8/5,(= (* (6) (x)) (+ (- (-5) (* (-1) (x))) (-3))),(= (x) (/ (-8) (5)))
6x=((2--8x)+9),x=-11/2,(= (* (6) (x)) (+ (- (2) (* (-8) (x))) (9))),(= (x) (/ (-11) (2)))
x=((-5--7x)+-9),x=7/3,(= (x) (+ (- (-5) (* (-7) (x))) (-9))),(= (x) (/ (7) (3)))
-1x=((-2--1x)+-2),x=2,(= (* (-1) (x)) (+ (- (-2) (* (-1) (x))) (-2))),(= (x) (2))
6x=((7--7x)+8),x=-15,(= (* (6) (x)) (+ (- (7) (* (-7) (x))) (8))),(= (x) (-15))
-8x=((-5-6x)+-4),x=9/2,(= (* (-8) (x)) (+ (- (-5) (* (6) (x))) (-4))),(= (x) (/ (9) (2)))
x=((9-3x)+1),x=5/2,(= (x) (+ (- (9) (* (3) (x))) (1))),(= (x) (/ (5) (2)))
0=((6-9x)+-3),x=1/3,(= (0) (+ (- (6) (* (9) (x))) (-3))),(= (x) (/ (1) (3)))
9x=((-2--8x)+-1),x=-3,(= (* (9) (x)) (+ (- (-2) (* (-8) (x))) (-1))),(= (x) (-3))
3x=((0-8x)+-9),x=-9/11,(= (* (3) (x)) (+ (- (0) (* (8) (x))) (-9))),(= (x) (/ (-9) (11)))
8x=((2-7x)+5),x=7/15,(= (* (8) (x)) (+ (- (2) (* (7) (x))) (5))),(= (x) (/ (7) (15)))
-8x=((7-0)+3),x=-5/4,(= (* (-8) (x)) (+ (- (7) (0)) (3))),(= (x) (/ (-5) (4)))
(4/x)*x=-3,x=-4/3,(= (* (/ (4) (x)) (x)) (-3)),(= (x) (/ (-4) (3)))
(5/x)*x=-8,x=-5/8,(= (* (/ (5) (x)) (x)) (-8)),(= (x) (/ (-5) (8)))
(-5/x)*x=6,x=-5/6,(= (* (/ (-5) (x)) (x)) (6)),(= (x) (/ (-5) (6)))
(9/x)*x=-3,x=-3,(= (* (/ (9) (x)) (x)) (-3)),(= (x) (-3))
(-5/x)*x=-7,x=5/7,(= (* (/ (-5) (x)) (x)) (-7)),(= (x) (/ (5) (7)))
(4/x)*x=9,x=4/9,(= (* (/ (4) (x)) (x)) (9)),(= (x) (/ (4) (9)))
(-2/x)*x=4,x=-1/2,(= (* (/ (-2) (x)) (x)) (4)),(= (x) (/ (-1) (2)))
(-6/x)*x=8,x=-3/4,(= (* (/ (-6) (x)) (x)) (8)),(= (x) (/ (-3) (4)))
(-6/x)*x=-4,x=3/2,(= (* (/ (-6) (x)) (x)) (-4)),(= (x) (/ (3) (2)))
(-1/x)*x=-1,x=1,(= (* (/ (-1) (x)) (x)) (-1)),(= (x) (1))
(-9/x)*x=-7,x=9/7,(= (* (/ (-9) (x)) (x)) (-7)),(= (x) (/ (9) (7)))
(1/x)*x=8,x=1/8,(= (* (/ (1) (x)) (x)) (8)),(= (x) (/ (1) (8)))
(5/x)*x=8,x=5/8,(= (* (/ (5) (x)) (x)) (8)),(= (x) (/ (5) (8)))
(-9/x)*x=5,x=-9/5,(= (* (/ (-9) (x)) (x)) (5)),(= (x) (/ (-9) (5)))
(8/x)*x=4,x=2,(= (* (/ (8) (x)) (x)) (4)),(= (x) (2))
(3/x)*x=4,x=3/4,(= (* (/ (3) (x)) (x)) (4)),(= (x) (/ (3) (4)))
(-2/x)*x=-2,x=1,(= (* (/ (-2) (x)) (x)) (-2)),(= (x) (1))
(-2/x)*x=1,x=-2,(= (* (/ (-2) (x)) (x)) (1)),(= (x) (-2))
(9/x)*x=-2,x=-9/2,(= (* (/ (9) (x)) (x)) (-2)),(= (x) (/ (-9) (2)))
(-3/x)*x=7,x=-3/7,(= (* (/ (-3) (x)) (x)) (7)),(= (x) (/ (-3) (7)))
(-2/x)*x=2,x=-1,(= (* (/ (-2) (x)) (x)) (2)),(= (x) (-1))
(-3/x)*x=4,x=-3/4,(= (* (/ (-3) (x)) (x)) (4)),(= (x) (/ (-3) (4)))
(-1/x)*x=6,x=-1/6,(= (* (/ (-1) (x)) (x)) (6)),(= (x) (/ (-1) (6)))
(-3/x)*x=-7,x=3/7,(= (* (/ (-3) (x)) (x)) (-7)),(= (x) (/ (3) (7)))
(-9/x)*x=-9,x=1,(= (* (/ (-9) (x)) (x)) (-9)),(= (x) (1))
(-5/x)*x=-5,x=1,(= (* (/ (-5) (x)) (x)) (-5)),(= (x) (1))
(9/x)*x=5,x=9/5,(= (* (/ (9) (x)) (x)) (5)),(= (x) (/ (9) (5)))
(-5/x)*x=1,x=-5,(= (* (/ (-5) (x)) (x)) (1)),(= (x) (-5))
(-6/x)*x=2,x=-3,(= (* (/ (-6) (x)) (x)) (2)),(= (x) (-3))
(8/x)*x=9,x=8/9,(= (* (/ (8) (x)) (x)) (9)),(= (x) (/ (8) (9)))
(-8/x)*x=-1,x=8,(= (* (/ (-8) (x)) (x)) (-1)),(= (x) (8))
0*x=3,x=0,(= (* (0) (x)) (3)),(= (x) (0))
(7/x)*x=6,x=7/6,(= (* (/ (7) (x)) (x)) (6)),(= (x) (/ (7) (6)))
(2/x)*x=3,x=2/3,(= (* (/ (2) (x)) (x)) (3)),(= (x) (/ (2) (3)))
0*x=-5,x=0,(= (* (0) (x)) (-5)),(= (x) (0))
(1/x)*x=-4,x=-1/4,(= (* (/ (1) (x)) (x)) (-4)),(= (x) (/ (-1) (4)))
(3/x)*x=-8,x=-3/8,(= (* (/ (3) (x)) (x)) (-8)),(= (x) (/ (-3) (8)))
(-4/x)*x=-8,x=1/2,(= (* (/ (-4) (x)) (x)) (-8)),(= (x) (/ (1) (2)))
(-4/x)*x=-7,x=4/7,(= (* (/ (-4) (x)) (x)) (-7)),(= (x) (/ (4) (7)))
(-4/x)*x=5,x=-4/5,(= (* (/ (-4) (x)) (x)) (5)),(= (x) (/ (-4) (5)))
(7/x)*x=-6,x=-7/6,(= (* (/ (7) (x)) (x)) (-6)),(= (x) (/ (-7) (6)))
(4/x)*x=-1,x=-4,(= (* (/ (4) (x)) (x)) (-1)),(= (x) (-4))
(5/x)*x=5,x=1,(= (* (/ (5) (x)) (x)) (5)),(= (x) (1))
(6/x)*x=-8,x=-3/4,(= (* (/ (6) (x)) (x)) (-8)),(= (x) (/ (-3) (4)))
(-1/x)*x=-6,x=1/6,(= (* (/ (-1) (x)) (x)) (-6)),(= (x) (/ (1) (6)))
(3/x)*x=3,x=1,(= (* (/ (3) (x)) (x)) (3)),(= (x) (1))
0*x=8,x=0,(= (* (0) (x)) (8)),(= (x) (0))
(5/x)*x=-6,x=-5/6,(= (* (/ (5) (x)) (x)) (-6)),(= (x) (/ (-5) (6)))
(3/x)*x=-7,x=-3/7,(= (* (/ (3) (x)) (x)) (-7)),(= (x) (/ (-3) (7)))
(5/x)*x=1,x=5,(= (* (/ (5) (x)) (x)) (1)),(= (x) (5))
(4/x)*x=1,x=4,(= (* (/ (4) (x)) (x)) (1)),(= (x) (4))
(7/x)*x=5,x=7/5,(= (* (/ (7) (x)) (x)) (5)),(= (x) (/ (7) (5)))
(-5/x)*x=8,x=-5/8,(= (* (/ (-5) (x)) (x)) (8)),(= (x) (/ (-5) (8)))
0*x=7,x=0,(= (* (0) (x)) (7)),(= (x) (0))
(2/x)*x=-5,x=-2/5,(= (* (/ (2) (x)) (x)) (-5)),(= (x) (/ (-2) (5)))
(5/x)*x=3,x=5/3,(= (* (/ (5) (x)) (x)) (3)),(= (x) (/ (5) (3)))
(-8/x)*x=7,x=-8/7,(= (* (/ (-8) (x)) (x)) (7)),(= (x) (/ (-8) (7)))
(-6/x)*x=1,x=-6,(= (* (/ (-6) (x)) (x)) (1)),(= (x) (-6))
(9/x)*x=-1,x=-9,(= (* (/ (9) (x)) (x)) (-1)),(= (x) (-9))
(-3/x)*x=3,x=-1,(= (* (/ (-3) (x)) (x)) (3)),(= (x) (-1))
(-8/x)*x=-2,x=4,(= (* (/ (-8) (x)) (x)) (-2)),(= (x) (4))
(-4/x)*x=-6,x=2/3,(= (* (/ (-4) (x)) (x)) (-6)),(= (x) (/ (2) (3)))
(-9/x)*x=-3,x=3,(= (* (/ (-9) (x)) (x)) (-3)),(= (x) (3))
(-3/x)*x=-1,x=3,(= (* (/ (-3) (x)) (x)) (-1)),(= (x) (3))
(1/x)*x=7,x=1/7,(= (* (/ (1) (x)) (x)) (7)),(= (x) (/ (1) (7)))
(1/x)*x=-5,x=-1/5,(= (* (/ (1) (x)) (x)) (-5)),(= (x) (/ (-1) (5)))
(7/x)*x=3,x=7/3,(= (* (/ (7) (x)) (x)) (3)),(= (x) (/ (7) (3)))
(-3/x)*x=9,x=-1/3,(= (* (/ (-3) (x)) (x)) (9)),(= (x) (/ (-1) (3)))
(6/x)*x=1,x=6,(= (* (/ (6) (x)) (x)) (1)),(= (x) (6))
(5/x)*x=2,x=5/2,(= (* (/ (5) (x)) (x)) (2)),(= (x) (/ (5) (2)))
(-4/x)*x=7,x=-4/7,(= (* (/ (-4) (x)) (x)) (7)),(= (x) (/ (-4) (7)))
(-5/x)*x=-6,x=5/6,(= (* (/ (-5) (x)) (x)) (-6)),(= (x) (/ (5) (6)))
0*x=-3,x=0,(= (* (0) (x)) (-3)),(= (x) (0))
(3/x)*x=1,x=3,(= (* (/ (3) (x)) (x)) (1)),(= (x) (3))
(-1/x)*x=8,x=-1/8,(= (* (/ (-1) (x)) (x)) (8)),(= (x) (/ (-1) (8)))
(8/x)*x=6,x=4/3,(= (* (/ (8) (x)) (x)) (6)),(= (x) (/ (4) (3)))
(5/x)*x=-3,x=-5/3,(= (* (/ (5) (x)) (x)) (-3)),(= (x) (/ (-5) (3)))
(-3/x)*x=-3,x=1,(= (* (/ (-3) (x)) (x)) (-3)),(= (x) (1))
(-7/x)*x=8,x=-7/8,(= (* (/ (-7) (x)) (x)) (8)),(= (x) (/ (-7) (8)))
(3/x)*x=-3,x=-1,(= (* (/ (3) (x)) (x)) (-3)),(= (x) (-1))
(-8x+-9)=1,x=-5/4,(= (+ (* (-8) (x)) (-9)) (1)),(= (x) (/ (-5) (4)))
(6x+-9)=2,x=11/6,(= (+ (* (6) (x)) (-9)) (2)),(= (x) (/ (11) (6)))
(4x+-6)=-9,x=-3/4,(= (+ (* (4) (x)) (-6)) (-9)),(= (x) (/ (-3) (4)))
(-1x+7)=-1,x=8,(= (+ (* (-1) (x)) (7)) (-1)),(= (x) (8))
(9x+7)=-1,x=-8/9,(= (+ (* (9) (x)) (7)) (-1)),(= (x) (/ (-8) (9)))
(x+8)=0,x=-8,(= (+ (x) (8)) (0)),(= (x) (-8))
(-5x+-6)=2,x=-8/5,(= (+ (* (-5) (x)) (-6)) (2)),(= (x) (/ (-8) (5)))
(7x+1)=7,x=6/7,(= (+ (* (7) (x)) (1)) (7)),(= (x) (/ (6) (7)))
(x+6)=5,x=-1,(= (+ (x) (6)) (5)),(= (x) (-1))
(-9x+1)=-6,x=7/9,(= (+ (* (-9) (x)) (1)) (-6)),(= (x) (/ (7) (9)))
(6x+-8)=-9,x=-1/6,(= (+ (* (6) (x)) (-8)) (-9)),(= (x) (/ (-1) (6)))
(-7x+9)=8,x=1/7,(= (+ (* (-7) (x)) (9)) (8)),(= (x) (/ (1) (7)))
(-4x+-3)=-7,x=1,(= (+ (* (-4) (x)) (-3)) (-7)),(= (x) (1))
(-3x+-4)=-4,x=0,(= (+ (* (-3) (x)) (-4)) (-4)),(= (x) (0))
(3x+-7)=0,x=7/3,(= (+ (* (3) (x)) (-7)) (0)),(= (x) (/ (7) (3)))
(-3x+2)=-9,x=11/3,(= (+ (* (-3) (x)) (2)) (-9)),(= (x) (/ (11) (3)))
(-2x+4)=5,x=-1/2,(= (+ (* (-2) (x)) (4)) (5)),(= (x) (/ (-1) (2)))
(3x+2)=-3,x=-5/3,(= (+ (* (3) (x)) (2)) (-3)),(= (x) (/ (-5) (3)))
(2x+-7)=4,x=11/2,(= (+ (* (2) (x)) (-7)) (4)),(= (x) (/ (11) (2)))
(6x+7)=-5,x=-2,(= (+ (* (6) (x)) (7)) (-5)),(= (x) (-2))
(6x+7)=-2,x=-3/2,(= (+ (* (6) (x)) (7)) (-2)),(= (x) (/ (-3) (2)))
(3x+8)=6,x=-2/3,(= (+ (* (3) (x)) (8)) (6)),(= (x) (/ (-2) (3)))
(-7x+-1)=9,x=-10/7,(= (+ (* (-7) (x)) (-1)) (9)),(= (x) (/ (-10) (7)))
(-8x+-7)=6,x=-13/8,(= (+ (* (-8) (x)) (-7)) (6)),(= (x) (/ (-13) (8)))
(x+7)=3,x=-4,(= (+ (x) (7)) (3)),(= (x) (-4))
(-6x+-7)=7,x=-7/3,(= (+ (* (-6) (x)) (-7)) (7)),(= (x) (/ (-7) (3)))
(x+-6)=-1,x=5,(= (+ (x) (-6)) (-1)),(= (x) (5))
(2x+9)=-2,x=-11/2,(= (+ (* (2) (x)) (9)) (-2)),(= (x) (/ (-11) (2)))
(-1x+1)=8,x=-7,(= (+ (* (-1) (x)) (1)) (8)),(= (x) (-7))
(-1x+9)=-1,x=10,(= (+ (* (-1) (x)) (9)) (-1)),(= (x) (10))
(-8x+7)=-1,x=1,(= (+ (* (-8) (x)) (7)) (-1)),(= (x) (1))
(3x+7)=7,x=0,(= (+ (* (3) (x)) (7)) (7)),(= (x) (0))
(-7x+-8)=-2,x=-6/7,(= (+ (* (-7) (x)) (-8)) (-2)),(= (x) (/ (-6) (7)))
(-3x+-6)=-3,x=-1,(= (+ (* (-3) (x)) (-6)) (-3)),(= (x) (-1))
(-1x+-6)=9,x=-15,(= (+ (* (-1) (x)) (-6)) (9)),(= (x) (-15))
(-9x+1)=-8,x=1,(= (+ (* (-9) (x)) (1)) (-8)),(= (x) (1))
(6x+9)=0,x=-3/2,(= (+ (* (6) (x)) (9)) (0)),(= (x) (/ (-3) (2)))
(-9x+6)=4,x=2/9,(= (+ (* (-9) (x)) (6)) (4)),(= (x) (/ (2) (9)))
(4x+-7)=-9,x=-1/2,(= (+ (* (4) (x)) (-7)) (-9)),(= (x) (/ (-1) (2)))
(5x+1)=-4,x=-1,(= (+ (* (5) (x)) (1)) (-4)),(= (x) (-1))
(x+6)=-7,x=-13,(= (+ (x) (6)) (-7)),(= (x) (-13))
(-5x+6)=-5,x=11/5,(= (+ (* (-5) (x)) (6)) (-5)),(= (x) (/ (11) (5)))
(-9x+3)=-1,x=4/9,(= (+ (* (-9) (x)) (3)) (-1)),(= (x) (/ (4) (9)))
(4x+-2)=-6,x=-1,(= (+ (* (4) (x)) (-2)) (-6)),(= (x) (-1))
(-4x+-6)=9,x=-15/4,(= (+ (* (-4) (x)) (-6)) (9)),(= (x) (/ (-15) (4)))
(9x+5)=5,x=0,(= (+ (* (9) (x)) (5)) (5)),(= (x) (0))
(-9x+-8)=-3,x=-5/9,(= (+ (* (-9) (x)) (-8)) (-3)),(= (x) (/ (-5) (9)))
(6x+-3)=-9,x=-1,(= (+ (* (6) (x)) (-3)) (-9)),(= (x) (-1))
(2x+6)=6,x=0,(= (+ (* (2) (x)) (6)) (6)),(= (x) (0))
(3x+-4)=0,x=4/3,(= (+ (* (3) (x)) (-4)) (0)),(= (x) (/ (4) (3)))
(-8x+8)=-8,x=2,(= (+ (* (-8) (x)) (8)) (-8)),(= (x) (2))
(-1x+2)=-8,x=10,(= (+ (* (-1) (x)) (2)) (-8)),(= (x) (10))
(-7x+6)=0,x=6/7,(= (+ (* (-7) (x)) (6)) (0)),(= (x) (/ (6) (7)))
(-1x+2)=6,x=-4,(= (+ (* (-1) (x)) (2)) (6)),(= (x) (-4))
(-1x+-8)=3,x=-11,(= (+ (* (-1) (x)) (-8)) (3)),(= (x) (-11))
(-9x+-3)=5,x=-8/9,(= (+ (* (-9) (x)) (-3)) (5)),(= (x) (/ (-8) (9)))
(3x+-5)=3,x=8/3,(= (+ (* (3) (x)) (-5)) (3)),(= (x) (/ (8) (3)))
(-2x+5)=4,x=1/2,(= (+ (* (-2) (x)) (5)) (4)),(= (x) (/ (1) (2)))
(-8x+8)=2,x=3/4,(= (+ (* (-8) (x)) (8)) (2)),(= (x) (/ (3) (4)))
(-9x+2)=4,x=-2/9,(= (+ (* (-9) (x)) (2)) (4)),(= (x) (/ (-2) (9)))
(-7x+8)=2,x=6/7,(= (+ (* (-7) (x)) (8)) (2)),(= (x) (/ (6) (7)))
(9x+-6)=0,x=2/3,(= (+ (* (9) (x)) (-6)) (0)),(= (x) (/ (2) (3)))
(8x+-2)=1,x=3/8,(= (+ (* (8) (x)) (-2)) (1)),(= (x) (/ (3) (8)))
(-9x+-8)=-1,x=-7/9,(= (+ (* (-9) (x)) (-8)) (-1)),(= (x) (/ (-7) (9)))
(-5x+-8)=-9,x=1/5,(= (+ (* (-5) (x)) (-8)) (-9)),(= (x) (/ (1) (5)))
(5x+-3)=2,x=1,(= (+ (* (5) (x)) (-3)) (2)),(= (x) (1))
(2x+-8)=-9,x=-1/2,(= (+ (* (2) (x)) (-8)) (-9)),(= (x) (/ (-1) (2)))
(3x+8)=3,x=-5/3,(= (+ (* (3) (x)) (8)) (3)),(= (x) (/ (-5) (3)))
(-4x+-4)=7,x=-11/4,(= (+ (* (-4) (x)) (-4)) (7)),(= (x) (/ (-11) (4)))
(-6x+-6)=6,x=-2,(= (+ (* (-6) (x)) (-6)) (6)),(= (x) (-2))
(3x+-4)=-6,x=-2/3,(= (+ (* (3) (x)) (-4)) (-6)),(= (x) (/ (-2) (3)))
(3x+7)=-2,x=-3,(= (+ (* (3) (x)) (7)) (-2)),(= (x) (-3))
(5x+-7)=-7,x=0,(= (+ (* (5) (x)) (-7)) (-7)),(= (x) (0))
(2x+-1)=4,x=5/2,(= (+ (* (2) (x)) (-1)) (4)),(= (x) (/ (5) (2)))
(6x+1)=-8,x=-3/2,(= (+ (* (6) (x)) (1)) (-8)),(= (x) (/ (-3) (2)))
(8x+-2)=-6,x=-1/2,(= (+ (* (8) (x)) (-2)) (-6)),(= (x) (/ (-1) (2)))
(4x+-5)=7,x=3,(= (+ (* (4) (x)) (-5)) (7)),(= (x) (3))
(3x+-8)=-2,x=2,(= (+ (* (3) (x)) (-8)) (-2)),(= (x) (2))
(9x+-4)=-1,x=1/3,(= (+ (* (9) (x)) (-4)) (-1)),(= (x) (/ (1) (3)))
(-3x+-9)=-9,x=0,(= (+ (* (-3) (x)) (-9)) (-9)),(= (x) (0))
